Radius;discrGrade;pointsCount;routedDist;Time;Latitude;Longtitude
200;6;164;43,9;523;52,53;13,3
200;7;151;43,9;513;52,53;13,3
200;8;144;43,9;555;52,53;13,3
200;9;134;43,9;465;52,53;13,3
200;10;127;43,9;498;52,53;13,3
200;11;125;43,9;490;52,53;13,3
200;12;120;43,9;516;52,53;13,3
200;13;119;43,9;479;52,53;13,3
200;14;118;43,9;535;52,53;13,3
200;1;243;76,9;81;52,53;13,31
200;2;122;76,9;67;52,53;13,31
200;3;82;76,9;58;52,53;13,31
200;4;62;76,9;63;52,53;13,31
200;5;49;76,9;64;52,53;13,31
200;6;41;76,9;73;52,53;13,31
200;7;35;76,9;73;52,53;13,31
200;8;31;76,9;62;52,53;13,31
200;9;28;76,9;63;52,53;13,31
200;10;25;76,9;70;52,53;13,31
200;11;23;76,9;69;52,53;13,31
200;12;21;76,9;62;52,53;13,31
200;13;20;76,9;74;52,53;13,31
200;14;18;76,9;67;52,53;13,31
200;1;337;128,1;269;52,53;13,32
200;2;193;128,1;284;52,53;13,32
200;3;144;128,1;363;52,53;13,32
200;4;120;128,1;281;52,53;13,32
200;5;105;128,1;277;52,53;13,32
200;6;96;128,1;336;52,53;13,32
200;7;89;128,1;291;52,53;13,32
200;8;84;128,1;325;52,53;13,32
200;9;80;128,1;303;52,53;13,32
200;10;77;128,1;290;52,53;13,32
200;11;75;128,1;257;52,53;13,32
200;12;73;128,1;316;52,53;13,32
200;13;71;128,1;299;52,53;13,32
200;14;70;128,1;340;52,53;13,32
200;1;134;465,4;311;52,53;13,33
200;2;85;465,4;288;52,53;13,33
200;3;70;465,4;318;52,53;13,33
200;4;64;465,4;269;52,53;13,33
200;5;59;465,4;312;52,53;13,33
200;6;58;465,4;286;52,53;13,33
200;7;56;465,4;275;52,53;13,33
200;8;54;465,4;276;52,53;13,33
200;9;54;465,4;318;52,53;13,33
200;10;53;465,4;315;52,53;13,33
200;11;53;465,4;260;52,53;13,33
200;12;53;465,4;332;52,53;13,33
200;13;53;465,4;279;52,53;13,33
200;14;53;465,4;281;52,53;13,33
200;1;1160;5,5;1181;52,53;13,34
200;2;645;5,5;1300;52,53;13,34
200;3;489;5,5;1304;52,53;13,34
200;4;405;5,5;1438;52,53;13,34
200;5;367;5,5;1408;52,53;13,34
200;6;334;5,5;1251;52,53;13,34
200;7;319;5,5;1209;52,53;13,34
200;8;303;5,5;1174;52,53;13,34
200;9;292;5,5;1119;52,53;13,34
200;10;282;5,5;1081;52,53;13,34
200;11;279;5,5;1124;52,53;13,34
200;12;277;5,5;1111;52,53;13,34
200;13;271;5,5;1127;52,53;13,34
200;14;270;5,5;1104;52,53;13,34
200;1;563;4,3;890;52,53;13,35
200;2;340;4,3;872;52,53;13,35
200;3;276;4,3;886;52,53;13,35
200;4;243;4,3;967;52,53;13,35
200;5;229;4,3;794;52,53;13,35
200;6;219;4,3;829;52,53;13,35
200;7;210;4,3;983;52,53;13,35
200;8;210;4,3;1056;52,53;13,35
200;9;208;4,3;906;52,53;13,35
200;10;204;4,3;1009;52,53;13,35
200;11;204;4,3;1037;52,53;13,35
200;12;204;4,3;862;52,53;13,35
200;13;203;4,3;881;52,53;13,35
200;14;203;4,3;854;52,53;13,35
300;1;311;340,6;353;52,53;13,36
300;2;164;340,6;284;52,53;13,36
300;3;116;340,6;298;52,53;13,36
300;4;93;340,6;276;52,53;13,36
300;5;79;340,6;327;52,53;13,36
300;6;71;340,6;325;52,53;13,36
300;7;65;340,6;273;52,53;13,36
300;8;62;340,6;282;52,53;13,36
300;9;57;340,6;353;52,53;13,36
300;10;56;340,6;323;52,53;13,36
300;11;52;340,6;315;52,53;13,36
300;12;51;340,6;328;52,53;13,36
300;13;49;340,6;294;52,53;13,36
300;14;49;340,6;332;52,53;13,36
400;1;269;821,5;363;52,53;13,37
400;2;141;821,5;330;52,53;13,37
400;3;98;821,5;348;52,53;13,37
400;4;78;821,5;343;52,53;13,37
400;5;67;821,5;311;52,53;13,37
400;6;57;821,5;327;52,53;13,37
400;7;53;821,5;362;52,53;13,37
400;8;48;821,5;329;52,53;13,37
400;9;44;821,5;425;52,53;13,37
400;10;43;821,5;321;52,53;13,37
400;11;41;821,5;322;52,53;13,37
400;12;40;821,5;349;52,53;13,37
400;13;38;821,5;392;52,53;13,37
400;14;38;821,5;328;52,53;13,37
300;1;136;660;388;52,53;13,38
300;2;77;660;308;52,53;13,38
300;3;58;660;290;52,53;13,38
300;4;50;660;296;52,53;13,38
300;5;45;660;261;52,53;13,38
300;6;43;660;273;52,53;13,38
300;7;39;660;273;52,53;13,38
300;8;39;660;297;52,53;13,38
300;9;38;660;267;52,53;13,38
300;10;38;660;269;52,53;13,38
300;11;37;660;243;52,53;13,38
300;12;37;660;263;52,53;13,38
300;13;37;660;268;52,53;13,38
300;14;36;660;249;52,53;13,38
200;1;1025;51;2070;52,53;13,39
200;2;729;51;1981;52,53;13,39
200;3;633;51;2102;52,53;13,39
200;4;589;51;1995;52,53;13,39
200;5;561;51;2396;52,53;13,39
200;6;541;51;2308;52,53;13,39
200;7;526;51;2026;52,53;13,39
200;8;520;51;1963;52,53;13,39
200;9;509;51;2093;52,53;13,39
200;10;509;51;2021;52,53;13,39
200;11;507;51;2030;52,53;13,39
200;12;503;51;2013;52,53;13,39
200;13;499;51;1956;52,53;13,39
200;14;497;51;2070;52,53;13,39
200;1;612;4,2;950;52,53;13,4
200;2;400;4,2;878;52,53;13,4
200;3;330;4,2;883;52,53;13,4
200;4;296;4,2;924;52,53;13,4
200;5;274;4,2;1090;52,53;13,4
200;6;261;4,2;910;52,53;13,4
200;7;251;4,2;947;52,53;13,4
200;8;245;4,2;847;52,53;13,4
200;9;240;4,2;878;52,53;13,4
200;10;234;4,2;977;52,53;13,4
200;11;231;4,2;914;52,53;13,4
200;12;230;4,2;847;52,53;13,4
200;13;227;4,2;889;52,53;13,4
200;14;226;4,2;875;52,53;13,4
200;1;1270;11,4;2291;52,53;13,41
200;2;821;11,4;2292;52,53;13,41
200;3;681;11,4;2117;52,53;13,41
200;4;611;11,4;2078;52,53;13,41
200;5;572;11,4;1949;52,53;13,41
200;6;548;11,4;1912;52,53;13,41
200;7;531;11,4;2320;52,53;13,41
200;8;521;11,4;2072;52,53;13,41
200;9;513;11,4;2238;52,53;13,41
200;10;504;11,4;2324;52,53;13,41
200;11;499;11,4;1926;52,53;13,41
200;12;495;11,4;1928;52,53;13,41
200;13;492;11,4;1988;52,53;13,41
200;14;489;11,4;1851;52,53;13,41
200;1;308;536,7;481;52,53;13,42
200;2;174;536,7;462;52,53;13,42
200;3;134;536,7;502;52,53;13,42
200;4;112;536,7;458;52,53;13,42
200;5;99;536,7;477;52,53;13,42
200;6;95;536,7;438;52,53;13,42
200;7;89;536,7;457;52,53;13,42
200;8;87;536,7;486;52,53;13,42
200;9;87;536,7;550;52,53;13,42
200;10;86;536,7;497;52,53;13,42
200;11;85;536,7;465;52,53;13,42
200;12;85;536,7;464;52,53;13,42
200;13;85;536,7;422;52,53;13,42
200;14;85;536,7;425;52,53;13,42
200;1;152;57,1;188;52,53;13,43
200;2;77;57,1;133;52,53;13,43
200;3;52;57,1;132;52,53;13,43
200;4;39;57,1;155;52,53;13,43
200;5;33;57,1;153;52,53;13,43
200;6;28;57,1;134;52,53;13,43
200;7;26;57,1;148;52,53;13,43
200;8;20;57,1;157;52,53;13,43
200;9;20;57,1;143;52,53;13,43
200;10;20;57,1;125;52,53;13,43
200;11;20;57,1;143;52,53;13,43
200;12;19;57,1;138;52,53;13,43
200;13;19;57,1;138;52,53;13,43
200;14;19;57,1;134;52,53;13,43
400;1;809;359,3;1125;52,53;13,44
400;2;475;359,3;1068;52,53;13,44
400;3;364;359,3;1123;52,53;13,44
400;4;305;359,3;1047;52,53;13,44
400;5;278;359,3;1150;52,53;13,44
400;6;258;359,3;1059;52,53;13,44
400;7;250;359,3;1062;52,53;13,44
400;8;231;359,3;1052;52,53;13,44
400;9;228;359,3;1032;52,53;13,44
400;10;225;359,3;1129;52,53;13,44
400;11;222;359,3;1073;52,53;13,44
400;12;221;359,3;1108;52,53;13,44
400;13;220;359,3;1026;52,53;13,44
400;14;218;359,3;1166;52,53;13,44
300;1;208;273,1;326;52,53;13,45
300;2;112;273,1;276;52,53;13,45
300;3;81;273,1;251;52,53;13,45
300;4;65;273,1;265;52,53;13,45
300;5;58;273,1;338;52,53;13,45
300;6;53;273,1;285;52,53;13,45
300;7;51;273,1;336;52,53;13,45
300;8;46;273,1;293;52,53;13,45
300;9;45;273,1;313;52,53;13,45
300;10;45;273,1;319;52,53;13,45
300;11;45;273,1;284;52,53;13,45
300;12;45;273,1;362;52,53;13,45
300;13;45;273,1;299;52,53;13,45
300;14;45;273,1;285;52,53;13,45
200;1;1494;44,7;2016;52,53;13,46
200;2;926;44,7;2078;52,53;13,46
200;3;745;44,7;2569;52,53;13,46
200;4;648;44,7;2009;52,53;13,46
200;5;601;44,7;2706;52,53;13,46
200;6;565;44,7;2530;52,53;13,46
200;7;543;44,7;2069;52,53;13,46
200;8;521;44,7;2010;52,53;13,46
200;9;513;44,7;2152;52,53;13,46
200;10;505;44,7;1926;52,53;13,46
200;11;496;44,7;1963;52,53;13,46
200;12;488;44,7;1938;52,53;13,46
200;13;484;44,7;1944;52,53;13,46
200;14;483;44,7;1991;52,53;13,46
200;1;1602;33,2;3310;52,53;13,47
200;2;1110;33,2;3124;52,53;13,47
200;3;939;33,2;3213;52,53;13,47
200;4;871;33,2;2984;52,53;13,47
200;5;829;33,2;3079;52,53;13,47
200;6;809;33,2;2953;52,53;13,47
200;7;793;33,2;2987;52,53;13,47
200;8;779;33,2;3081;52,53;13,47
200;9;771;33,2;2971;52,53;13,47
200;10;760;33,2;3536;52,53;13,47
200;11;756;33,2;3392;52,53;13,47
200;12;752;33,2;3107;52,53;13,47
200;13;749;33,2;3589;52,53;13,47
200;14;747;33,2;3038;52,53;13,47
300;1;1176;136,8;1504;52,53;13,48
300;2;699;136,8;1547;52,53;13,48
300;3;540;136,8;1573;52,53;13,48
300;4;467;136,8;1868;52,53;13,48
300;5;422;136,8;1468;52,53;13,48
300;6;397;136,8;1385;52,53;13,48
300;7;379;136,8;1369;52,53;13,48
300;8;362;136,8;1400;52,53;13,48
300;9;354;136,8;1342;52,53;13,48
300;10;348;136,8;1354;52,53;13,48
300;11;342;136,8;1387;52,53;13,48
300;12;334;136,8;1356;52,53;13,48
300;13;330;136,8;1462;52,53;13,48
300;14;329;136,8;1407;52,53;13,48
400;1;116;1440,8;474;52,53;13,49
400;2;80;1440,8;381;52,53;13,49
400;3;68;1440,8;401;52,53;13,49
400;4;62;1440,8;432;52,53;13,49
400;5;59;1440,8;367;52,53;13,49
400;6;57;1440,8;390;52,53;13,49
400;7;56;1440,8;369;52,53;13,49
400;8;53;1440,8;419;52,53;13,49
400;9;53;1440,8;381;52,53;13,49
400;10;52;1440,8;394;52,53;13,49
400;11;52;1440,8;419;52,53;13,49
400;12;52;1440,8;412;52,53;13,49
400;13;51;1440,8;409;52,53;13,49
400;14;51;1440,8;404;52,53;13,49
200;1;16;116,7;78;52,53;13,5
200;2;8;116,7;72;52,53;13,5
200;3;6;116,7;55;52,53;13,5
200;4;5;116,7;68;52,53;13,5
200;5;4;116,7;59;52,53;13,5
200;6;4;116,7;73;52,53;13,5
200;7;3;116,7;77;52,53;13,5
200;8;3;116,7;78;52,53;13,5
200;9;3;116,7;83;52,53;13,5
200;10;3;116,7;68;52,53;13,5
200;11;3;116,7;61;52,53;13,5
200;12;3;116,7;63;52,53;13,5
200;13;3;116,7;64;52,53;13,5
200;14;3;116,7;60;52,53;13,5
800;1;229;1424;795;52,53;13,51
800;2;126;1424;691;52,53;13,51
800;3;93;1424;629;52,53;13,51
800;4;77;1424;694;52,53;13,51
800;5;68;1424;696;52,53;13,51
800;6;64;1424;710;52,53;13,51
800;7;60;1424;684;52,53;13,51
800;8;58;1424;624;52,53;13,51
800;9;57;1424;651;52,53;13,51
800;10;56;1424;739;52,53;13,51
800;11;55;1424;797;52,53;13,51
800;12;55;1424;690;52,53;13,51
800;13;54;1424;725;52,53;13,51
800;14;54;1424;668;52,53;13,51
900;1;45;1167,3;565;52,54;13,3
900;2;22;1167,3;443;52,54;13,3
900;3;15;1167,3;445;52,54;13,3
900;4;10;1167,3;439;52,54;13,3
900;5;9;1167,3;426;52,54;13,3
900;6;8;1167,3;449;52,54;13,3
900;7;7;1167,3;450;52,54;13,3
900;8;6;1167,3;454;52,54;13,3
900;9;6;1167,3;474;52,54;13,3
900;10;6;1167,3;446;52,54;13,3
900;11;5;1167,3;474;52,54;13,3
900;12;5;1167,3;413;52,54;13,3
900;13;5;1167,3;409;52,54;13,3
900;14;5;1167,3;418;52,54;13,3
1300;1;1245;1845,2;2072;52,54;13,31
1300;2;719;1845,2;1971;52,54;13,31
1300;3;545;1845,2;1947;52,54;13,31
1300;4;458;1845,2;1955;52,54;13,31
1300;5;403;1845,2;1957;52,54;13,31
1300;6;371;1845,2;1929;52,54;13,31
1300;7;351;1845,2;1950;52,54;13,31
1300;8;334;1845,2;2200;52,54;13,31
1300;9;324;1845,2;1935;52,54;13,31
1300;10;314;1845,2;1940;52,54;13,31
1300;11;307;1845,2;1915;52,54;13,31
1300;12;302;1845,2;2227;52,54;13,31
1300;13;298;1845,2;2464;52,54;13,31
1300;14;293;1845,2;2147;52,54;13,31
1000;1;9;1541,3;578;52,54;13,32
1000;2;5;1541,3;504;52,54;13,32
1000;3;3;1541,3;521;52,54;13,32
1000;4;3;1541,3;481;52,54;13,32
1000;5;2;1541,3;520;52,54;13,32
1000;6;2;1541,3;522;52,54;13,32
1000;7;2;1541,3;509;52,54;13,32
1000;8;2;1541,3;489;52,54;13,32
1000;9;2;1541,3;481;52,54;13,32
1000;10;2;1541,3;480;52,54;13,32
1000;11;2;1541,3;485;52,54;13,32
1000;12;2;1541,3;506;52,54;13,32
1000;13;2;1541,3;473;52,54;13,32
1000;14;2;1541,3;513;52,54;13,32
900;1;431;973;961;52,54;13,33
900;2;242;973;850;52,54;13,33
900;3;182;973;916;52,54;13,33
900;4;152;973;848;52,54;13,33
900;5;136;973;842;52,54;13,33
900;6;123;973;961;52,54;13,33
900;7;118;973;1453;52,54;13,33
900;8;113;973;1505;52,54;13,33
900;9;107;973;991;52,54;13,33
900;10;104;973;855;52,54;13,33
900;11;103;973;859;52,54;13,33
900;12;101;973;836;52,54;13,33
900;13;100;973;824;52,54;13,33
900;14;100;973;790;52,54;13,33
500;1;1030;420,1;1346;52,54;13,34
500;2;605;420,1;1273;52,54;13,34
500;3;467;420,1;1273;52,54;13,34
500;4;403;420,1;1320;52,54;13,34
500;5;358;420,1;1298;52,54;13,34
500;6;335;420,1;1297;52,54;13,34
500;7;316;420,1;1281;52,54;13,34
500;8;304;420,1;1267;52,54;13,34
500;9;295;420,1;1317;52,54;13,34
500;10;288;420,1;1336;52,54;13,34
500;11;282;420,1;1254;52,54;13,34
500;12;279;420,1;1278;52,54;13,34
500;13;275;420,1;1521;52,54;13,34
500;14;269;420,1;1296;52,54;13,34
200;1;292;82,3;332;52,54;13,35
200;2;159;82,3;294;52,54;13,35
200;3;114;82,3;261;52,54;13,35
200;4;95;82,3;341;52,54;13,35
200;5;84;82,3;259;52,54;13,35
200;6;75;82,3;278;52,54;13,35
200;7;72;82,3;283;52,54;13,35
200;8;69;82,3;331;52,54;13,35
200;9;64;82,3;285;52,54;13,35
200;10;64;82,3;260;52,54;13,35
200;11;63;82,3;301;52,54;13,35
200;12;59;82,3;484;52,54;13,35
200;13;58;82,3;277;52,54;13,35
200;14;58;82,3;396;52,54;13,35
300;1;905;152,4;1113;52,54;13,36
300;2;523;152,4;1048;52,54;13,36
300;3;404;152,4;1139;52,54;13,36
300;4;351;152,4;1109;52,54;13,36
300;5;319;152,4;1128;52,54;13,36
300;6;295;152,4;1153;52,54;13,36
300;7;286;152,4;1132;52,54;13,36
300;8;272;152,4;1131;52,54;13,36
300;9;266;152,4;1080;52,54;13,36
300;10;261;152,4;1139;52,54;13,36
300;11;255;152,4;1194;52,54;13,36
300;12;252;152,4;1294;52,54;13,36
300;13;252;152,4;1292;52,54;13,36
300;14;251;152,4;1131;52,54;13,36
200;1;316;62;431;52,54;13,37
200;2;199;62;510;52,54;13,37
200;3;161;62;452;52,54;13,37
200;4;141;62;546;52,54;13,37
200;5;129;62;636;52,54;13,37
200;6;122;62;660;52,54;13,37
200;7;116;62;612;52,54;13,37
200;8;112;62;542;52,54;13,37
200;9;107;62;568;52,54;13,37
200;10;107;62;534;52,54;13,37
200;11;104;62;517;52,54;13,37
200;12;103;62;389;52,54;13,37
200;13;99;62;446;52,54;13,37
200;14;99;62;432;52,54;13,37
200;1;642;0,6;728;52,54;13,38
200;2;382;0,6;613;52,54;13,38
200;3;294;0,6;689;52,54;13,38
200;4;251;0,6;610;52,54;13,38
200;5;226;0,6;626;52,54;13,38
200;6;211;0,6;690;52,54;13,38
200;7;200;0,6;655;52,54;13,38
200;8;191;0,6;669;52,54;13,38
200;9;185;0,6;644;52,54;13,38
200;10;179;0,6;652;52,54;13,38
200;11;176;0,6;614;52,54;13,38
200;12;172;0,6;669;52,54;13,38
200;13;170;0,6;638;52,54;13,38
200;14;168;0,6;696;52,54;13,38
300;1;787;202,2;546;52,54;13,39
300;2;427;202,2;564;52,54;13,39
300;3;307;202,2;549;52,54;13,39
300;4;250;202,2;557;52,54;13,39
300;5;214;202,2;527;52,54;13,39
300;6;193;202,2;556;52,54;13,39
300;7;174;202,2;537;52,54;13,39
300;8;164;202,2;600;52,54;13,39
300;9;155;202,2;555;52,54;13,39
300;10;146;202,2;534;52,54;13,39
300;11;141;202,2;541;52,54;13,39
300;12;136;202,2;518;52,54;13,39
300;13;132;202,2;518;52,54;13,39
300;14;130;202,2;529;52,54;13,39
200;1;294;99,2;78;52,54;13,4
200;2;148;99,2;86;52,54;13,4
200;3;98;99,2;83;52,54;13,4
200;4;74;99,2;72;52,54;13,4
200;5;60;99,2;69;52,54;13,4
200;6;50;99,2;75;52,54;13,4
200;7;43;99,2;79;52,54;13,4
200;8;38;99,2;62;52,54;13,4
200;9;33;99,2;64;52,54;13,4
200;10;31;99,2;76;52,54;13,4
200;11;28;99,2;72;52,54;13,4
200;12;26;99,2;78;52,54;13,4
200;13;24;99,2;73;52,54;13,4
200;14;22;99,2;72;52,54;13,4
200;1;200;42,5;237;52,54;13,41
200;2;107;42,5;242;52,54;13,41
200;3;76;42,5;241;52,54;13,41
200;4;62;42,5;203;52,54;13,41
200;5;51;42,5;235;52,54;13,41
200;6;49;42,5;306;52,54;13,41
200;7;44;42,5;268;52,54;13,41
200;8;42;42,5;229;52,54;13,41
200;9;40;42,5;299;52,54;13,41
200;10;38;42,5;217;52,54;13,41
200;11;38;42,5;209;52,54;13,41
200;12;38;42,5;211;52,54;13,41
200;13;38;42,5;234;52,54;13,41
200;14;38;42,5;268;52,54;13,41
200;1;311;19,3;150;52,54;13,42
200;2;154;19,3;181;52,54;13,42
200;3;103;19,3;140;52,54;13,42
200;4;76;19,3;122;52,54;13,42
200;5;62;19,3;131;52,54;13,42
200;6;53;19,3;122;52,54;13,42
200;7;48;19,3;110;52,54;13,42
200;8;39;19,3;122;52,54;13,42
200;9;37;19,3;115;52,54;13,42
200;10;32;19,3;141;52,54;13,42
200;11;31;19,3;112;52,54;13,42
200;12;29;19,3;114;52,54;13,42
200;13;28;19,3;116;52,54;13,42
200;14;27;19,3;123;52,54;13,42
400;1;843;364,7;959;52,54;13,43
400;2;467;364,7;901;52,54;13,43
400;3;342;364,7;1013;52,54;13,43
400;4;284;364,7;839;52,54;13,43
400;5;247;364,7;938;52,54;13,43
400;6;233;364,7;861;52,54;13,43
400;7;224;364,7;834;52,54;13,43
400;8;203;364,7;927;52,54;13,43
400;9;198;364,7;921;52,54;13,43
400;10;195;364,7;818;52,54;13,43
400;11;192;364,7;870;52,54;13,43
400;12;188;364,7;873;52,54;13,43
400;13;187;364,7;1109;52,54;13,43
400;14;185;364,7;1660;52,54;13,43
200;1;600;316,2;786;52,54;13,44
200;2;336;316,2;805;52,54;13,44
200;3;250;316,2;737;52,54;13,44
200;4;204;316,2;806;52,54;13,44
200;5;180;316,2;853;52,54;13,44
200;6;166;316,2;802;52,54;13,44
200;7;162;316,2;584;52,54;13,44
200;8;140;316,2;695;52,54;13,44
200;9;139;316,2;619;52,54;13,44
200;10;133;316,2;622;52,54;13,44
200;11;133;316,2;617;52,54;13,44
200;12;132;316,2;582;52,54;13,44
200;13;131;316,2;630;52,54;13,44
200;14;131;316,2;677;52,54;13,44
300;1;960;151,3;571;52,54;13,45
300;2;468;151,3;564;52,54;13,45
300;3;303;151,3;575;52,54;13,45
300;4;233;151,3;605;52,54;13,45
300;5;173;151,3;663;52,54;13,45
300;6;151;151,3;633;52,54;13,45
300;7;138;151,3;632;52,54;13,45
300;8;130;151,3;612;52,54;13,45
300;9;115;151,3;613;52,54;13,45
300;10;114;151,3;614;52,54;13,45
300;11;111;151,3;602;52,54;13,45
300;12;111;151,3;560;52,54;13,45
300;13;106;151,3;559;52,54;13,45
300;14;105;151,3;618;52,54;13,45
500;1;221;377,4;403;52,54;13,46
500;2;107;377,4;335;52,54;13,46
500;3;74;377,4;428;52,54;13,46
500;4;54;377,4;383;52,54;13,46
500;5;41;377,4;344;52,54;13,46
500;6;39;377,4;401;52,54;13,46
500;7;36;377,4;403;52,54;13,46
500;8;34;377,4;363;52,54;13,46
500;9;34;377,4;365;52,54;13,46
500;10;34;377,4;424;52,54;13,46
500;11;34;377,4;382;52,54;13,46
500;12;34;377,4;374;52,54;13,46
500;13;34;377,4;387;52,54;13,46
500;14;34;377,4;356;52,54;13,46
700;1;1560;504,7;2464;52,54;13,47
700;2;958;504,7;2536;52,54;13,47
700;3;764;504,7;2562;52,54;13,47
700;4;665;504,7;2634;52,54;13,47
700;5;616;504,7;2467;52,54;13,47
700;6;582;504,7;2709;52,54;13,47
700;7;563;504,7;2512;52,54;13,47
700;8;534;504,7;2597;52,54;13,47
700;9;526;504,7;2500;52,54;13,47
700;10;520;504,7;3091;52,54;13,47
700;11;508;504,7;2535;52,54;13,47
700;12;506;504,7;2485;52,54;13,47
700;13;503;504,7;2506;52,54;13,47
700;14;500;504,7;2465;52,54;13,47
300;1;112;1884,2;235;52,54;13,48
300;2;56;1884,2;220;52,54;13,48
300;3;39;1884,2;215;52,54;13,48
300;4;32;1884,2;208;52,54;13,48
300;5;22;1884,2;198;52,54;13,48
300;6;22;1884,2;209;52,54;13,48
300;7;22;1884,2;185;52,54;13,48
300;8;21;1884,2;204;52,54;13,48
300;9;21;1884,2;209;52,54;13,48
300;10;21;1884,2;223;52,54;13,48
300;11;21;1884,2;227;52,54;13,48
300;12;21;1884,2;242;52,54;13,48
300;13;21;1884,2;220;52,54;13,48
300;14;21;1884,2;316;52,54;13,48
200;1;678;96,2;1480;52,54;13,49
200;2;478;96,2;1744;52,54;13,49
200;3;412;96,2;1625;52,54;13,49
200;4;389;96,2;1483;52,54;13,49
200;5;367;96,2;1415;52,54;13,49
200;6;362;96,2;1687;52,54;13,49
200;7;359;96,2;1529;52,54;13,49
200;8;356;96,2;1478;52,54;13,49
200;9;354;96,2;1458;52,54;13,49
200;10;353;96,2;1721;52,54;13,49
200;11;353;96,2;1908;52,54;13,49
200;12;352;96,2;1749;52,54;13,49
200;13;352;96,2;1463;52,54;13,49
200;14;352;96,2;1461;52,54;13,49
500;1;544;403,3;1331;52,54;13,5
500;2;364;403,3;1314;52,54;13,5
500;3;311;403,3;1301;52,54;13,5
500;4;284;403,3;1307;52,54;13,5
500;5;263;403,3;1336;52,54;13,5
500;6;259;403,3;1403;52,54;13,5
500;7;258;403,3;1342;52,54;13,5
500;8;257;403,3;1288;52,54;13,5
500;9;257;403,3;1468;52,54;13,5
500;10;257;403,3;1504;52,54;13,5
500;11;257;403,3;1723;52,54;13,5
500;12;257;403,3;1476;52,54;13,5
500;13;257;403,3;1339;52,54;13,5
500;14;257;403,3;1259;52,54;13,5
600;1;157;688,9;549;52,54;13,51
600;2;91;688,9;476;52,54;13,51
600;3;69;688,9;619;52,54;13,51
600;4;56;688,9;451;52,54;13,51
600;5;53;688,9;467;52,54;13,51
600;6;50;688,9;503;52,54;13,51
600;7;50;688,9;501;52,54;13,51
600;8;46;688,9;516;52,54;13,51
600;9;46;688,9;496;52,54;13,51
600;10;46;688,9;504;52,54;13,51
600;11;46;688,9;497;52,54;13,51
600;12;46;688,9;519;52,54;13,51
600;13;46;688,9;514;52,54;13,51
600;14;46;688,9;504;52,54;13,51